,ctr,num_clicks,cpc,budget_spent,num_impressions_won,random_bidding-upper_limit
48,0.0006439211007263051,68.0,91.9102794117647,6249899.0,105603.0,201.0344827586207
49,0.0005499126609303228,68.0,91.9115,6249982.0,123656.0,110.0
50,0.0005414622713938209,67.0,93.283,6249961.0,123739.0,110.0
51,0.0007290803645401822,66.0,94.69627272727271,6249954.0,90525.0,333.44827586206895
52,0.0007057993177273262,66.0,94.69553030303031,6249905.0,93511.0,292.0689655172414
53,0.0006409509381191004,66.0,94.69557575757575,6249908.0,102972.0,217.58620689655174
54,0.000640714493738472,66.0,94.69686363636363,6249993.0,103010.0,217.58620689655174
55,0.0005806485668537646,66.0,94.69636363636363,6249960.0,113666.0,159.6551724137931
56,0.0007053793313003939,65.0,96.15378461538462,6249996.0,92149.0,308.62068965517244
57,0.0006975147014637077,65.0,96.15323076923076,6249960.0,93188.0,292.0689655172414
58,0.0006404003980334782,65.0,96.15360000000001,6249984.0,101499.0,225.86206896551727
59,0.0006964546107471652,64.0,97.65603125,6249986.0,91894.0,316.8965517241379
60,0.0006862240521530279,64.0,97.6554375,6249948.0,93264.0,300.3448275862069
61,0.0006370124117887109,64.0,97.655703125,6249965.0,100469.0,234.13793103448276
62,0.0005247923380318647,64.0,97.655890625,6249977.0,121953.0,118.27586206896552
63,0.0006866534504335884,62.0,100.80587096774194,6249964.0,90293.0,341.72413793103453
64,0.0006834215167548501,62.0,100.8029193548387,6249781.0,90720.0,333.44827586206895
65,0.0006758892849745451,62.0,100.80487096774193,6249902.0,91731.0,316.8965517241379
66,0.0006492486517618724,62.0,100.80541935483872,6249936.0,95495.0,275.51724137931035
67,0.0005951466748579327,62.0,100.80616129032258,6249982.0,104176.0,209.31034482758622
68,0.0006790377700844901,61.0,102.4580655737705,6249942.0,89833.0,350.0
69,0.0006616195579079807,61.0,102.45881967213116,6249988.0,92198.0,308.62068965517244
70,0.0006155336474909436,61.0,102.45860655737705,6249975.0,99101.0,242.41379310344828
71,0.0005787421371713741,61.0,102.45767213114755,6249918.0,105401.0,201.0344827586207
72,0.0006235321015110261,60.0,104.16618333333334,6249971.0,96226.0,267.2413793103448
73,0.0006121886765501128,60.0,104.16575,6249945.0,98009.0,250.6896551724138
74,0.000513557929334429,60.0,104.16558333333333,6249935.0,116832.0,143.10344827586206
75,0.0006210918584331642,59.0,105.9289152542373,6249806.0,94994.0,275.51724137931035
76,0.0005191331356521281,59.0,105.93201694915254,6249989.0,113651.0,159.6551724137931
77,0.0005990604210238678,57.0,109.64847368421051,6249963.0,95149.0,275.51724137931035
78,0.0005903187721369539,57.0,109.6490701754386,6249997.0,96558.0,258.9655172413793
79,0.0006064741111363809,56.0,111.60582142857143,6249926.0,92337.0,308.62068965517244
