,ctr,num_clicks,cpc,budget_spent,num_impressions_won,random_bidding-upper_limit
59,0.0009314492954676074,94.0,66.48830851063829,6249901.0,100918.0,217.58620689655174
60,0.0008475263950374625,94.0,66.48910638297872,6249976.0,110911.0,167.93103448275863
61,0.0008673431321345967,93.0,67.20409677419354,6249981.0,107224.0,184.48275862068965
62,0.0008118158487403761,93.0,67.20417204301076,6249988.0,114558.0,151.3793103448276
63,0.0007889914483507534,93.0,67.20418279569893,6249989.0,117872.0,134.82758620689657
64,0.0007576745095483282,93.0,67.20382795698924,6249956.0,122744.0,110.0
65,0.0010080866077885648,92.0,67.93468478260868,6249991.0,91262.0,292.0689655172414
66,0.000938852151196016,92.0,67.93426086956522,6249952.0,97992.0,234.13793103448276
67,0.0008989642368575337,92.0,67.93417391304347,6249944.0,102340.0,209.31034482758622
68,0.0007927685718963542,92.0,67.93466304347825,6249989.0,116049.0,143.10344827586206
69,0.0010298078446461308,91.0,68.6811978021978,6249989.0,88366.0,325.1724137931035
70,0.0010064145100641452,91.0,68.6811098901099,6249981.0,90420.0,300.3448275862069
71,0.0009995057389203142,91.0,68.68104395604395,6249975.0,91045.0,292.0689655172414
72,0.0009590860226386459,91.0,68.68083516483517,6249956.0,94882.0,258.9655172413793
73,0.0009290898016909435,90.0,69.44334444444445,6249901.0,96869.0,242.41379310344828
74,0.0008125823868253309,90.0,69.44369999999999,6249933.0,110758.0,167.93103448275863
75,0.0008013105879839025,90.0,69.44427777777778,6249985.0,112316.0,159.6551724137931
76,0.0009673913043478261,89.0,70.22315730337078,6249861.0,92000.0,283.7931034482759
77,0.0008319700864688011,89.0,70.2247191011236,6250000.0,106975.0,184.48275862068965
78,0.0008868553921815635,88.0,71.022625,6249991.0,99227.0,225.86206896551727
79,0.0008362554760479327,88.0,71.02242045454545,6249973.0,105231.0,192.75862068965517
80,0.0009647692870687648,87.0,71.83850574712643,6249950.0,90177.0,300.3448275862069
81,0.0009452617397162042,87.0,71.83832183908045,6249934.0,92038.0,283.7931034482759
82,0.0008734238213798088,87.0,71.83894252873563,6249988.0,99608.0,225.86206896551727
83,0.0008404497855403996,87.0,71.83833333333332,6249935.0,103516.0,201.0344827586207
